edge_id,subject_id,predicate,object_id,chunk_id,source_file,page_num,judge_label,statement_confidence,evidence_excerpt,evidence_start_char,evidence_end_char
rel:d487e8ee964f5e81,ent:b3bcfc5f20599832,APPLIES_IN,ent:06847c287fafb3dd,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c82::2fa53b4bcfcbbcb9,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",36.0,maybe,0.6,Selective Demolition via Al in Leuven (Belgium),841.0,888.0
rel:e32780a69a513467,ent:9efc36eeb6361fe4,APPLIES_IN,ent:06847c287fafb3dd,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c82::2fa53b4bcfcbbcb9,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",36.0,maybe,0.6,Selective Demolition via Al in Leuven (Belgium),841.0,888.0
rel:dc1d34b8a1a6ceb0,ent:753be3be11412c8a,APPLIES_IN,ent:06847c287fafb3dd,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c82::2fa53b4bcfcbbcb9,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",36.0,maybe,0.6,Selective Demolition via Al in Leuven (Belgium) - Circu/ar Economy through Al,,
rel:0c8a318a458971fd,ent:9b83c64f0fbcc609,INVOLVES,ent:e5d021251bc4a69a,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,The knowledge and experience of veteran demolition professionals remain an invaluable asset.,,
rel:3324ff369bf466fc,ent:929ba31b93721e7d,ENABLES,ent:938d8d38e896e6ac,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,"When paired with modern tools, experienced workers can achieve extraordinary results, mentoring the next generation and leading by example in adopting safer, more efficient practices.",,
rel:a59ced3aceb519eb,ent:9b83c64f0fbcc609,INVOLVES,ent:2db2d68414d82380,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,"experienced workers can achieve extraordinary results, mentoring the next generation and leading by example",,
rel:91c8eee6e32e6959,ent:bd1cadbea7952fe1,ENABLES,ent:e5d021251bc4a69a,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,"without deliberate upskilling and cultural integration, there is a risk of displacement or disengagement of these workers.",,
rel:a4e01ca743c00dc4,ent:10af3d78b5cab6cf,ENABLES,ent:e5d021251bc4a69a,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,"without deliberate upskilling and cultural integration, there is a risk of displacement or disengagement",,
rel:c5c40aba504b45e9,ent:601056002e50600d,INVOLVES,ent:dda54f9739fe046c,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,Businesses that proactively train and include their long-standing employees in the digital journey,,
rel:06abb3693868afa4,ent:601056002e50600d,INVOLVES,ent:9b83c64f0fbcc609,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,Businesses that proactively train and include their long-standing employees in the digital journey,,
rel:6bf60ab45831213a,ent:bd1cadbea7952fe1,BARRIERS,ent:d37f829dbd042220,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,"without deliberate upskilling and cultural integration, there is a risk of displacement or disengagement of these workers.",,
rel:0f751ae3c7271459,ent:10af3d78b5cab6cf,BARRIERS,ent:d37f829dbd042220,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,"without deliberate upskilling and cultural integration, there is a risk of displacement or disengagement",,
rel:a4bbc6d51fb89260,ent:a7ee8fd1128429d9,BARRIERS,ent:e5d021251bc4a69a,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,those that do not may suffer skill gaps and internal friction.,,
rel:43928e3bac5fe1ec,ent:44032b5c88996cb5,BARRIERS,ent:e5d021251bc4a69a,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,those that do not may suffer skill gaps and internal friction.,,
rel:9c00edd5592c36af,ent:dda54f9739fe046c,REQUIRES,ent:bd1cadbea7952fe1,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,Businesses that proactively train and include their long-standing employees in the digital journey,,
rel:8c8d8cda4b653602,ent:9b83c64f0fbcc609,ENABLES,ent:938d8d38e896e6ac,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c107::832b3095ce1fdaf8,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",47.0,maybe,0.6,"experienced workers can achieve extraordinary results, mentoring the next generation and leading by example in adopting safer, more efficient practices.",,
rel:4c86d2f6741d46f3,ent:0f91be45d06a566a,ISSUED_BY,ent:cba071c63907447f,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,the Sloopwijzer tool was part of a Circular Flanders initiative,15.0,78.0
rel:21c9cf29b5be6392,ent:0f91be45d06a566a,APPLIES_IN,ent:06847c287fafb3dd,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,"In a pilot case in Leuven, a building slated for partial demolition was used to test the Al's recommendations.",,
rel:acd9e2a3c74f50fd,ent:0f91be45d06a566a,REQUIRES,ent:9efc36eeb6361fe4,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,"It recommended a selective demolition approach, and the project team followed this guidance",,
rel:b2baecae78f5587c,ent:65fd7b63ecaf6a8a,INVOLVES,ent:a03247dce4251a90,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,the project team followed this guidance - they hired specialist crews to gently dismantle facade sections for reuse.,,
rel:78f041ae77647758,ent:9efc36eeb6361fe4,INVOLVES,ent:a03247dce4251a90,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,they hired specialist crews to gently dismantle facade sections for reuse.,,
rel:8da8a59908aa1760,ent:9efc36eeb6361fe4,PRODUCES,ent:f3decafd4229159e,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,about 15% of the building materials were directly re-used in a new building,,
rel:5d98906d68e65a7f,ent:9efc36eeb6361fe4,PRODUCES,ent:8727bae3c28a57de,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,certain facade elements (brick and stone) could be salvaged if removed carefully rather than demolished outright.,,
rel:ce3593845a6e1d86,ent:f3decafd4229159e,PRODUCES,ent:69cd4b3a2aec2815,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,about 15% of the building materials were directly re-used in a new building (Saving material costs and reducing waste).,,
rel:ca1c118d2a67b6f5,ent:9efc36eeb6361fe4,INVOLVES,ent:e227499b8c472390,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,The challenge here was convincing the contractor to alter their usual method (which might have been faster) to do more manual salvage work.,,
rel:e83afa7c43407aef,ent:b444bc74cebe590a,ENABLES,ent:9efc36eeb6361fe4,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,Policy incentives (like avoided waste fees and a modest subsidy for reuse) helped tip the balance.,,
rel:46f361c034838125,ent:593a658aedeeca99,ENABLES,ent:9efc36eeb6361fe4,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,Policy incentives (like avoided waste fees and a modest subsidy for reuse) helped tip the balance.,,
rel:49fd424ecc9cfa89,ent:9efc36eeb6361fe4,AFFECTS,ent:2698111ea8aae4a7,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,it improved the sustainability outcome,826.0,864.0
rel:5746a134e6f849c0,ent:593a658aedeeca99,APPLIES_IN,ent:2ca69d28fbcb6e45,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,It's relevant to Australia as well - with increasing waste levy costs and sustainability targets,,
rel:6a413b7047b635a4,ent:9b64cc69cdbbbd4a,APPLIES_IN,ent:2ca69d28fbcb6e45,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,It's relevant to Australia as well - with increasing waste levy costs and sustainability targets,,
rel:28138fb832faf131,ent:0f91be45d06a566a,AFFECTS,ent:2698111ea8aae4a7,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c83::9f30f0b35be8e491,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,keep,1.0,"This case signals a future where Al could drive demolition methods to be more circular, aligning with environmental goals.",,
rel:c93c0ba7142229a8,ent:2698111ea8aae4a7,ENABLES,ent:8830dc5d149df6de,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c5::f1d0f2f493821b19,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,maybe,0.6,One notable trend is the increasing emphasis on sustainability and waste reduction.,,
rel:4a6ec2d72bd103bf,ent:7e9c5d1d5fc57d73,APPLIES_IN,ent:2ca69d28fbcb6e45,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c5::f1d0f2f493821b19,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,maybe,0.6,Construction and demolition waste makes up a large share of Australia's waste stream.,,
rel:0032938c70c9304d,ent:5fc5c800520dd000,AFFECTS,ent:7e9c5d1d5fc57d73,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c5::f1d0f2f493821b19,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,maybe,0.6,"about 19 million tonnes of construction and demolition waste were generated nationwide, of which 55% was recovered and recycled",,
rel:81ddd2d70dea3058,ent:5fc5c800520dd000,AFFECTS,ent:c2f6a9b66eec87d7,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c5::f1d0f2f493821b19,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,maybe,0.6,over 75% of this waste is now diverted from landfill,,
rel:563c4c6a36eb2529,ent:854f088ce6a50797,PRODUCES,ent:9a161372955508b3,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c5::f1d0f2f493821b19,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,maybe,0.6,"demolition contractors to salvage materials (metals, concrete, timber)",536.0,606.0
rel:38380c584805fafe,ent:854f088ce6a50797,PRODUCES,ent:ad64eb5e9bbadd15,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c5::f1d0f2f493821b19,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,maybe,0.6,"demolition contractors to salvage materials (metals, concrete, timber)",536.0,606.0
rel:71f8a940268e8a27,ent:854f088ce6a50797,PRODUCES,ent:4d523de7ce75293e,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c5::f1d0f2f493821b19,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,maybe,0.6,"demolition contractors to salvage materials (metals, concrete, timber)",536.0,606.0
rel:fba9c7b631f5ae77,ent:854f088ce6a50797,INVOLVES,ent:3d40a26d8db16352,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c5::f1d0f2f493821b19,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,maybe,0.6,"demolition contractors to salvage materials (metals, concrete, timber) and collaborate with recycling facilities",,
rel:e4202f6699924610,ent:854f088ce6a50797,INVOLVES,ent:95eda9f8d1e87ac8,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c5::f1d0f2f493821b19,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,maybe,0.6,"Many demolition firms now offer ""make safe and recycle"" services as part of their projects",,
rel:1371598bd7da1107,ent:95eda9f8d1e87ac8,ENABLES,ent:02c95ca2caf91411,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c5::f1d0f2f493821b19,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,maybe,0.6,"Many demolition firms now offer ""make safe and recycle"" services as part of their projects, turning waste disposal into resource recovery",,
rel:d9db202482209ff8,ent:84bc84b2f36ea0a5,APPLIES_TO,ent:44862a8266f3d040,23.The_Current_State_and_Digital_Evolution_of_the_Demolition_Industry_in_NSW_and_QLD_Australia::c5::f1d0f2f493821b19,"23.The Current State and Digital Evolution of the Demolition Industry in NSW and QLD, Australia.pdf",,maybe,0.6,"asbestos, which is prevalent in older Australian buildings",870.0,928.0
